A_1	A_2	B_1	B_2
chr1:8363166-8363668	1779.70105409622	1484.85905349255	1499.44696426392	1298.52414107323
chr1:8374301-8374779	1346.6399731636	1687.00575220585	965.412516117096	3297.02115821838
chr1:8377887-8378478	2414.45492291451	2319.90993618965	2832.80097579956	1304.49090862274
chr1:8403276-8404228	14052.2127330303	9489.13334989548	12060.1651105881	8003.92667651176
chr1:8433498-8434552	7793.60106408596	5777.72475326061	7156.9735455513	6363.3699297905
chr1:8444163-8445002	3707.7060520649	2730.08340263367	2352.97824382782	2883.40249061584
chr1:8448123-8448426	1497.91412949562	1537.78503704071	530.57318687439	198.854994773865
chr1:8454860-8455379	3249.4308539629	3966.48716199398	5138.48900604248	5911.97149085999
chr1:8456507-8457582	18173.7052509785	11314.3350266218	10023.2327480316	11251.2361073494
chr1:8472237-8472853	4458.14612674713	2907.97193801403	2659.78845691681	4309.19728541374
chr1:8484099-8484610	3203.45964717865	1843.57851076126	2740.52837944031	2258.99740552902
chr1:8498892-8499486	3072.95119380951	2531.61149168015	2456.78690242767	1907.02342915535
chr1:8501290-8502043	3029.93953359127	2613.20588469505	2311.45512485504	1996.50766420364
chr1:8508698-8509708	4787.39248275757	4637.61711800098	5222.692735672	4689.0073928833
chr1:8516319-8516994	3995.42565202713	2256.6919491291	2085.38533496857	1193.13198328018
chr1:8523139-8523917	4542.6798517704	3132.90728616714	3883.5695977211	4311.18420886993
chr1:8537316-8537867	965.486785411835	1017.34962248802	1484.45200395584	566.737748384476
chr1:8543050-8543687	1631.39155507088	1497.35620158911	2652.86700725555	894.849002361298
chr1:8557343-8558011	7550.37140750885	5879.89797616005	4295.33554458618	4474.24646615982
chr1:8567217-8567521	452.339909672737	1086.44661831856	1282.60334873199	1103.64674687386
chr1:8570154-8570862	3538.63358998299	3286.53850656748	4190.37780809402	2895.33473777771
chr1:8577108-8577789	4428.48928070068	2320.64398062229	1935.4402141571	859.053577423096
chr1:8585445-8586570	8370.51379585266	6467.22202301025	8235.42926597595	7616.1620259285
chr1:8600471-8601285	4894.17728900909	4388.42267930508	1897.37685441971	2087.98047304153
chr1:8627097-8627775	5116.6373193264	4502.35304236412	4671.36347293854	6164.51450586319
chr1:8655864-8656553	3150.07290315628	2824.90935021639	4140.78327655792	2783.97595882416
chr1:8663243-8663666	1779.70005273819	930.609641313553	595.164705276489	246.580193519592
chr1:8676900-8677314	370.770007371902	294.766979157925	0	298.282492160797
chr1:8686336-8687063	6166.65838849545	3685.6859549284	3507.54972791672	4301.24109482765
chr1:8707628-8708125	1702.57987928391	1744.34218508005	1931.97995424271	1889.12600278854
chr1:8720321-8721065	7615.62877595425	5689.5086979866	4256.1238193512	4812.30298995972
chr1:8721205-8722194	8640.44419622421	5022.05943608284	4759.01581668854	3468.03816604614
chr1:8728229-8728751	3369.56283378601	3489.41674304008	3891.64308452606	4573.67295026779
chr1:8730217-8730963	4820.01561522484	3156.42886900902	6233.08965587616	4410.61072874069
chr1:8737686-8738269	4968.3281481266	3380.62574750185	4749.79102420807	4810.31094241142
chr1:8739361-8739919	3243.49962162971	3157.90014064312	1476.37806415558	1292.55998134613
chr1:8746961-8747654	2509.3768696785	1576.00975489616	1711.67623901367	1968.66747617722
chr1:8761218-8761870	3943.51785159111	4059.84095525742	4021.97814369202	3086.23573493958
chr1:8763112-8763948	10777.569560051	8285.07255268097	6644.86099100113	7482.92651700974
chr1:8772183-8773232	10853.1985564232	6986.18961513042	6652.92851734161	7755.3559422493
chr1:8800069-8801119	10522.4681363106	7225.83012807369	6965.51088476181	7333.79244852066
chr1:8824272-8824910	2547.9388024807	1355.48573446274	2403.72951364517	1710.15597105026
chr1:8877408-8878240	7148.46118092537	6266.54911017418	7504.15443515778	8011.88360595703
chr1:8882673-8883200	6534.46983861923	4320.79313766956	6152.34677696228	4486.17551898956
chr1:8886012-8886512	4213.43688726425	2916.79440283775	2647.10022640228	2087.98245191574
chr1:8908682-8909406	6163.6896147728	4529.55943953991	5780.95100593567	3678.82097959518
chr1:8918037-8918676	5680.20451307297	4736.8511300087	4521.41236782074	5373.07232809067
chr1:8933514-8934103	8388.32017350197	6245.22906464338	7016.2662987709	5673.34202504158
chr1:8938069-8939397	18010.5665597916	12692.6149048805	17863.0424566269	11776.211628437
chr1:8940009-8940494	4131.86926031113	2683.03997516632	3125.76919555664	2445.91991615295
chr1:8949767-8950577	6096.95849382877	4615.55868238211	4770.55208301544	3877.67697572708
chr1:8960055-8960675	4567.89492869377	2539.69738644361	2907.7727971077	5038.99699115753
chr1:8963781-8964393	3915.33894062042	4341.37470817566	3160.37575244904	4162.04461312294
chr1:8971003-8971956	2372.93004393578	1180.5376752615	2313.76196479797	2187.40948438644
chr1:8978106-8978581	1483.08455944061	854.161849737167	1557.11848735809	1553.06003642082
chr1:9001800-9002404	1785.63338017464	2463.25351768732	2998.89500141144	2684.545981884
chr1:9033995-9034481	2150.47055482864	1565.71882534027	1246.84801435471	1354.20504164696
chr1:9046078-9046696	7808.42948675156	5798.30846881866	5647.14780426025	6860.5074763298
chr1:9064957-9065574	2740.73915028572	2662.4561316967	1785.49514102936	2521.48488616943
chr1:9127208-9127736	3379.94333302975	2363.27910476923	2439.48574304581	1364.14777946472
chr1:9134934-9135451	1359.98690831661	1508.3815510273	3308.01155376434	4215.73398184776
chr1:9138014-9138581	4465.55939221382	2966.04542994499	4726.71962070465	5850.32293248177
chr1:9140901-9141392	2002.16255187988	1648.04726052284	1981.57601165771	1193.1324839592
chr1:9160460-9161318	5884.87953972816	4306.82540899515	6862.85302639008	5703.16690063477
chr1:9170748-9171218	2080.76678884029	2100.12053972483	1696.68278074265	703.947378635406
chr1:9173016-9173536	2033.30722653866	1689.94636261463	2412.95658302307	2525.46382665634
chr1:9188139-9190043	9396.80902767181	10272.7236932516	11203.1787939072	9417.78772926331
chr1:9203238-9203786	5859.66194248199	3925.32175731659	3249.18637657166	2980.84192681313
chr1:9205142-9205747	5941.23657488823	3972.36664509773	3929.70503234863	3235.37544679642
chr1:9223591-9224512	13157.9049520493	8523.97308623791	8131.62100315094	7258.22294950485
chr1:9239917-9240833	7367.95442986488	7253.02607679367	5325.34556341171	5070.80875301361
chr1:9256209-9257122	10974.8155138493	5980.60010099411	10023.2377910614	6303.71312856674
chr1:9267095-9267544	7860.34570336342	4925.02591609955	5414.153465271	4772.52103090286
chr1:9271190-9271970	14703.2827677727	12242.0092394352	13160.5288362503	15552.4798400402
chr1:9293275-9293746	5632.74971604347	2938.84704351425	1755.50524425507	2187.40948438644
chr1:9294330-9295181	7313.08160865307	5062.48988223076	6867.46863746643	5037.00842642784
chr1:9299618-9300274	3520.84154462814	3623.94137859344	5740.58061218262	6673.58592033386
chr1:9309621-9310361	2611.70946919918	2154.51742643118	1892.76267385483	1849.35446739197
chr1:9327009-9327568	2447.09057211876	2037.63968122005	2133.82897377014	2072.07309865952
chr1:9335182-9336096	11550.2611858845	8110.12050747871	7904.39526605606	7739.44950532913
chr1:9340401-9341540	9432.41141200066	7938.85353088379	6355.34611701965	6303.7163567543
chr1:9349686-9350612	12167.2191054821	7455.90024161339	4325.32896995544	3551.55589675903
chr1:9354365-9355366	10322.2533218861	9544.26639509201	7997.82607746124	8157.04421710968
chr1:9362888-9363708	12496.4629404545	9803.00817918777	9573.39341640472	9435.68781781197
chr1:9375441-9376238	6415.8177690506	4761.84224033356	4682.88653755188	3650.98263835907
chr1:9381021-9381962	8957.82621860504	8124.09711706638	8147.76730918884	6904.25730609894
chr1:9386650-9387120	1558.72112238407	1207.73494410515	2043.86221599579	1491.41449928284
chr1:9409457-9410097	5011.33833813667	2916.05787491798	1997.72439193726	795.42099237442
chr1:9410171-9410872	6620.48077535629	5045.58585345745	4735.94750499725	3738.47949266434
chr1:9431459-9432099	3468.93372154236	2423.55570566654	4611.37807655334	4671.11541438103
chr1:9436603-9437432	7412.44947266579	4485.45159864426	7100.46131801605	4529.92833614349
chr1:9459899-9461081	7556.30764365196	6233.4692376852	6468.38482666016	5170.23745775223
chr1:9461680-9462350	8597.43362617493	6754.63727903366	6704.83601617813	5054.89879083633
chr1:9472998-9473909	6774.72165727615	4257.58117926121	6789.03863048553	4492.14091229439
chr1:9488809-9489401	7539.99261808395	3212.29195713997	4519.10953330994	3364.63259124756
chr1:9497959-9499377	16684.6847474575	12702.9065262079	13668.0345058441	15854.7367978096
chr1:9503983-9504688	7756.51705646515	3556.31144332886	5289.58906745911	4012.90033912659
chr1:9515799-9516158	815.696030855179	1115.85041844845	528.266346931458	914.734001159668
chr1:9532987-9533675	7176.63614785671	7040.5872606039	6552.58250570297	6645.74676465988
chr1:9536798-9537205	2966.16559624672	1657.60238736868	1101.51607275009	596.565985679626
chr1:9551039-9551543	3781.85955286026	1221.70133876801	2320.68200778961	2485.69000959396
chr1:9589131-9589733	2797.09879684448	2542.63816857338	1344.88818740845	2517.50610208511
chr1:9599084-9600334	11375.2468249798	9510.45050024986	12537.683298111	7590.29984736443
chr1:9606889-9607386	1610.62904500961	936.490810155869	302.196032524109	918.711077213287
chr1:9615365-9615722	444.925010204315	273.449485778809	1236.46721076965	1690.27098417282
chr1:9621427-9621969	3055.14981818199	1575.2746759057	1145.34703302383	1330.34194159508
chr1:9631033-9631507	1038.15801739693	1042.34137368202	597.471545219421	497.137486934662
chr1:9648361-9649030	6762.85610437393	5138.2049369812	5363.41077327728	3400.42729139328
chr1:9653444-9653947	4148.18687665462	3968.69449067116	4561.78409337997	1690.27097225189
chr1:9672514-9672979	2119.32937300205	1288.59364062548	725.501162052155	1010.18516588211
chr1:9686942-9687552	4907.51824295521	3509.26745557785	2783.20241498947	2982.82948732376
chr1:9704699-9705141	1334.77503061295	1062.18893665075	0	298.282492160797
chr1:9711544-9712673	7311.60507321358	5331.52715080976	5002.38692235947	1948.78098726273
chr1:9719444-9719874	2860.86764609814	1486.32924032211	980.406975746155	596.564984321594
chr1:9731398-9731846	2292.85024309158	1322.40781313181	1437.16228580475	1978.61018586159
chr1:9737033-9737431	2120.81077265739	968.099218904972	1035.77113437653	992.287437200546
chr1:9747239-9748053	10657.4357607365	9123.06914186478	4282.6533908844	4533.90211343765
chr1:9749188-9749820	4198.61030554771	2786.68315410614	4263.04326629639	1940.82791900635
chr1:9751009-9751536	3108.54160857201	3099.0929980278	2948.14294910431	1348.23886728287
chr1:9760249-9760912	10087.9341964722	8007.95107030869	8078.56366062164	4824.23037576675
chr1:9778892-9779622	9134.30728828907	6495.15736436844	7664.48295307159	4971.38495445251
chr1:9784951-9785497	2002.1630525589	2389.00585770607	2018.48549842834	1491.41547679901
chr1:9819475-9820038	1779.70056533813	1314.32183098793	3504.09044551849	3281.11342191696
chr1:9826729-9827394	11345.5815136433	8232.88238942623	8156.99376296997	5512.26807260513
chr1:9855387-9855832	964.00403380394	832.109017848969	1054.22585391998	0
chr1:9883756-9884688	6113.27323746681	5468.25218558311	5303.43091440201	3189.64001083374
chr1:9885375-9886172	7118.79821419716	7222.88294565678	3923.94180011749	5969.63231754303
chr1:9895822-9896609	1996.22953021526	2056.0161870122	1384.10446643829	1789.69699144363
chr1:9925634-9926172	2275.05246353149	2061.89636534452	2602.11798286438	2541.37177753448
chr1:9932826-9933234	1928.00908684731	1508.38215303421	1268.7629699707	1391.98749065399
chr1:9941687-9942490	5404.35705161095	3718.0275939703	5741.72513771057	3161.79897069931
chr1:9950146-9951032	11342.6158313751	7006.77260494232	7432.64344835281	3998.97939062119
chr1:9953055-9953678	6080.63459396362	3596.00328397751	4922.80051517487	2386.26449108124
chr1:9958900-9959445	2447.0895409584	1581.1529057622	2018.4889793396	894.848990440369
chr1:9964579-9965311	387.084388375282	1980.30340373516	1748.58528757095	3446.16411662102
chr1:9970053-9971142	18295.3150036335	13507.8110007048	15762.6466760635	15113.0077004433
chr1:10002804-10003771	9444.27262377739	7483.10468375683	9293.11491441727	7649.96379637718
chr1:10010247-10010809	3114.4700884819	3013.82490992546	1625.16776227951	3199.58093094826
chr1:10074092-10074539	2372.93505072594	1293.00358957052	749.723482131958	795.420980453491
chr1:10092505-10093885	16227.8961060047	12219.2161031365	13158.2269077301	11893.5315306187
chr1:10105980-10106599	697.048615217209	1115.85032171011	1223.77858972549	1036.03552412987
chr1:10115759-10116546	3553.47081327438	2600.70534336567	2389.88864421844	5198.08145189285
chr1:10125157-10125658	2286.91607046127	2677.15784502029	2825.8814573288	1897.0801987648
chr1:10134153-10135209	9651.90087413788	6101.14916491508	8943.62825250626	8077.50012588501
chr1:10143035-10143837	3243.50457179546	1845.78368401527	4511.02610445023	4374.81700181961
chr1:10168039-10168894	12668.4920003414	9425.18299508095	12297.7785177231	11557.4746003151
chr1:10177716-10178342	2795.61387836933	2182.44935446978	2272.23886966705	695.993483066559
chr1:10182777-10183551	1886.48254084587	2040.5793749094	1791.2627415657	2288.82550787926
chr1:10215037-10215591	1543.88932669163	1296.67961037159	1919.2928352356	1292.55946874619
chr1:10258155-10258448	643.658680915833	635.108111262321	567.482625961304	194.877894878387
chr1:10269831-10270885	20481.3748431206	13812.1363019943	17457.0386552811	14158.5047316551
chr1:10271336-10272215	8920.73686599731	7104.54045295715	5253.83304834366	4205.79217553139
chr1:10277923-10278345	1402.9974489212	927.669862031937	539.800546646118	453.389888763428
chr1:10290635-10291152	2817.86209344864	2719.79148387909	1614.78898525238	1690.26950597763
chr1:10311650-10312172	3411.0940694809	2572.7754086256	1960.81547737122	2485.69147586823
chr1:10313704-10314261	5844.82736611366	3930.46561259031	4722.10749053955	4573.67047071457
chr1:10319835-10320462	1085.61675047874	1342.25452196598	267.593433380127	727.810282230377
chr1:10340875-10341257	2008.09594345093	1016.61409777403	384.088850498199	1372.10156059265
chr1:10352165-10352607	943.240907430649	430.756795048714	1326.43446922302	596.566486358643
chr1:10369785-10371097	3676.56458342075	3951.78596949577	5047.37182712555	5462.55681538582
chr1:10399810-10400131	1352.57481074333	605.705410480499	35.756019115448	397.710990905762
chr1:10407321-10407639	1081.16763627529	665.981580972672	44.9833788871765	155.107286453247
chr1:10420875-10421578	3090.74305868149	2246.40183448792	2514.45806503296	2545.34774589539
chr1:10437373-10437759	2046.65331459045	2415.47006082535	2943.5292930603	1260.74296855927
chr1:10438347-10438968	7803.9775865078	5471.93251991272	4297.64538860321	4979.33364677429
chr1:10440578-10441135	6807.35397577286	4072.34076499939	4584.85179424286	3847.85372138023
chr1:10447921-10448322	1474.18479156494	930.60978269577	841.997580528259	397.709989547729
chr1:10458509-10459728	20356.8000669479	14089.9901747704	17365.9132966995	17280.5362129211
chr1:10463515-10464035	5598.63572359085	2877.83377885818	1949.28025245667	2764.0886926651
chr1:10475340-10475853	2537.55945527554	2082.47906076908	128.029616832733	198.854994773865
chr1:10490219-10491290	7803.98250627518	6803.89092242718	6152.35075855255	6697.4514799118
chr1:10498672-10499263	3547.53544735909	2141.28540915251	3417.58692789078	2783.97444486618
chr1:10519100-10519678	3526.77633833885	2483.09400451183	2941.2214756012	1789.69846963882
chr1:10532073-10533000	7720.92388439178	5432.2354516983	6087.75420951843	6065.08802175522
chr1:10534737-10535541	3829.31956148148	3525.43462383747	4782.08134746552	3082.25744962692
chr1:10549731-10550135	993.665984869003	999.707803726196	1274.53006982803	1799.64073061943
chr1:10554532-10555103	2359.5865432024	1732.58102965355	1794.72297763824	1889.12597894669
chr1:10570468-10571384	12039.6687796116	8417.38639450073	5882.44805335999	5504.31221055984
chr1:10588273-10588988	8035.33843421936	6545.14779663086	5614.84942150116	3639.05422258377
chr1:10590349-10591337	8156.96911907196	5099.24244594574	6183.48959302902	3760.35455155373
chr1:10633436-10633872	1631.39306306839	1134.96194922924	749.723482131958	397.710490226746
chr1:10635634-10636175	2768.91389000416	1997.21076148748	1807.41059732437	1525.21934771538
chr1:10659489-10660098	2367.00139045715	2524.26165628433	2862.78839302063	2087.97847032547
chr1:10667231-10667631	1724.82589912415	786.534531712532	1176.4888715744	1415.84989976883
chr1:10706330-10706826	3114.47355747223	2771.98512905836	2223.79372882843	1690.27098417282
chr1:10717264-10717702	1189.43318772316	1240.07840293646	2176.5060133934	2394.22121429443
chr1:10790975-10791538	5395.45653772354	3491.62845313549	3114.23852443695	1193.13249588013
